TimestampR,avgP_perhour
2019-08-08 21:00:00,834.0312491694352
2019-08-08 22:00:00,834.0618405315614
2019-08-08 23:00:00,835.7638139534884
2019-08-09 00:00:00,836.6422458471761
2019-08-09 01:00:00,837.196146179402
2019-08-09 02:00:00,837.7260132890366
2019-08-09 03:00:00,837.9616478405316
2019-08-09 04:00:00,837.296392026578
2019-08-09 05:00:00,837.1924916943522
2019-08-09 06:00:00,839.5280398671097
2019-08-09 07:00:00,840.1511096345515
2019-08-09 08:00:00,835.3545913621263
2019-08-09 09:00:00,825.1471827242525
2019-08-09 10:00:00,814.720950166113
2019-08-09 11:00:00,811.5571871539313
2019-08-09 12:00:00,803.8437209302325
2019-08-09 13:00:00,803.9959335548173
2019-08-09 14:00:00,800.6059136212624
2019-08-09 15:00:00,796.9987707641196
2019-08-09 16:00:00,797.1813953488372
2019-08-09 17:00:00,807.7869568106312
2019-08-09 18:00:00,823.1269302325582
2019-08-09 19:00:00,829.5981860465116
2019-08-09 20:00:00,832.329415282392
2019-08-09 21:00:00,833.6458870431894
2019-08-09 22:00:00,835.3730631229236
2019-08-09 23:00:00,836.5419401993355
2019-08-10 00:00:00,837.0287774086379
2019-08-10 01:00:00,836.8614285714285
2019-08-10 02:00:00,837.3468637873755
2019-08-10 03:00:00,838.1165980066445
2019-08-10 04:00:00,839.2237142857143
2019-08-10 05:00:00,839.636584717608
2019-08-10 06:00:00,839.8370033222592
2019-08-10 07:00:00,840.4591362126246
2019-08-10 08:00:00,836.8811827242525
2019-08-10 09:00:00,828.8300265780731
2019-08-10 10:00:00,820.8285913621263
2019-08-10 11:00:00,816.1855681063123
2019-08-10 12:00:00,809.0363388704319
2019-08-10 13:00:00,806.7750564784053
2019-08-10 14:00:00,802.9662059800664
2019-08-10 15:00:00,812.400657807309
2019-08-10 16:00:00,810.1547043189369
2019-08-10 17:00:00,811.6778936877076
2019-08-11 04:00:00,837.3582724252492
2019-08-11 05:00:00,837.8982392026578
2019-08-11 06:00:00,837.8511295681063
2019-08-11 07:00:00,838.583388704319
2019-08-11 08:00:00,837.9319601328904
2019-08-11 09:00:00,831.8446511627907
2019-08-11 10:00:00,825.8375747508305
2019-08-11 11:00:00,820.4529568106312
2019-08-11 12:00:00,811.9981063122924
2019-08-11 13:00:00,812.0101993355481
2019-08-11 14:00:00,809.3787707641196
2019-08-11 15:00:00,806.0297342192691
2019-08-11 16:00:00,804.9286046511628
2019-08-11 17:00:00,812.20900332225915
2019-08-11 18:00:00,816.8515614617941
2019-08-11 19:00:00,830.9073421926911
2019-08-11 20:00:00,834.5173754152823
2019-08-11 21:00:00,835.9306644518273
2019-08-11 22:00:00,835.4536544850498
2019-08-11 23:00:00,835.2336877076413
2019-08-12 00:00:00,836.1392358803987
2019-08-12 01:00:00,835.8988704318937
2019-08-12 02:00:00,836.4659800664452
2019-08-12 03:00:00,835.1721262458472
2019-08-12 04:00:00,835.8432558139535
2019-08-12 05:00:00,836.621561461794
2019-08-12 06:00:00,838.9633554817276
2019-08-12 07:00:00,840.0738870431894
2019-08-12 08:00:00,835.7284053156146
2019-08-12 09:00:00,828.3722259136213
2019-08-12 10:00:00,819.3440863787375
2019-08-12 11:00:00,812.6597009966778
2019-08-12 12:00:00,807.5939867109635
2019-08-12 13:00:00,806.2257142857143
2019-08-12 14:00:00,808.4002990033223
2019-08-12 15:00:00,809.3508970099667
2019-08-12 16:00:00,818.8917940199335
2019-08-12 17:00:00,817.8012292358804
2019-08-12 18:00:00,827.4704318936878
2019-08-12 19:00:00,829.8705315614618
2019-08-12 20:00:00,832.0728239202658
2019-08-12 21:00:00,834.824219269103
2019-08-12 22:00:00,836.5856146179402
2019-08-12 23:00:00,836.2652491694353
2019-08-13 00:00:00,835.8708637873755
2019-08-13 01:00:00,837.6064119601328
2019-08-13 02:00:00,837.9672757475083
2019-08-13 03:00:00,839.3209966777408
2019-08-13 04:00:00,839.0621262458471
2019-08-13 05:00:00,839.6333222591362
2019-08-13 06:00:00,840.2195681063123
2019-08-13 07:00:00,840.3158803986711
2019-08-13 08:00:00,837.7564451827243
2019-08-13 09:00:00,829.4693023255815
2019-08-13 10:00:00,820.1153488372094
2019-08-13 12:00:00,812.765347467609
2019-08-13 13:00:00,811.5095524146054
2019-08-13 14:00:00,809.6356419316843
2019-08-13 15:00:00,812.3511542991755
2019-08-13 16:00:00,816.5487279151944
2019-08-13 17:00:00,826.0281861012957
2019-08-13 18:00:00,833.2472786885246
2019-08-13 19:00:00,831.2019230769231
2019-08-13 20:00:00,832.5489387464387
2019-08-13 21:00:00,833.2541025641026
2019-08-13 22:00:00,834.4727065527065
2019-08-13 23:00:00,834.056801994302
2019-08-14 00:00:00,834.2792094017094
2019-08-14 01:00:00,836.4650770625567
2019-08-14 02:00:00,836.9866908431551
2019-08-14 03:00:00,837.3169446962829
2019-08-14 04:00:00,837.466554850408
2019-08-14 05:00:00,837.9411604714415
2019-08-14 06:00:00,838.4672257479601
2019-08-14 07:00:00,838.6414505893019
2019-08-14 08:00:00,834.6943427017226
2019-08-14 09:00:00,827.2986324786325
2019-08-14 10:00:00,820.5137535612536
2019-08-14 11:00:00,813.5354487179487
2019-08-14 12:00:00,812.1448575498575
2019-08-14 13:00:00,813.2393518518519
2019-08-14 14:00:00,805.0906054131054
2019-08-14 15:00:00,809.1295797720798
2019-08-14 16:00:00,813.7496794871795
2019-08-14 17:00:00,819.9086894586894
2019-08-14 18:00:00,825.7287678062678
2019-08-14 19:00:00,830.30900997151
2019-08-14 20:00:00,831.541160968661
2019-08-14 21:00:00,832.7033404558405
2019-08-14 22:00:00,833.8525783475784
2019-08-14 23:00:00,834.6034829059829
2019-08-15 00:00:00,835.3468732193733
2019-08-15 01:00:00,835.1162635379061
2019-08-15 02:00:00,836.0170262919311
2019-08-15 03:00:00,837.5080507706256
2019-08-15 04:00:00,838.6801178603807
2019-08-15 05:00:00,839.3644605621033
2019-08-15 06:00:00,839.8913236627379
2019-08-15 07:00:00,840.3412748538012
2019-08-15 08:00:00,836.1960772833723
2019-08-15 09:00:00,828.5983463203463
2019-08-15 10:00:00,818.9760915492958
2019-08-15 11:00:00,817.2828239202657
2019-08-15 12:00:00,811.465707641196
2019-08-15 13:00:00,810.1770830564784
2019-08-15 14:00:00,806.6800930232558
2019-08-15 15:00:00,803.8116544850499
2019-08-15 16:00:00,805.5107973421927
2019-08-15 17:00:00,813.4182325581395
2019-08-15 18:00:00,826.5592225913621
2019-08-15 19:00:00,831.8848438538206
2019-08-15 20:00:00,832.4623122923588
2019-08-15 21:00:00,832.8857408637874
2019-08-15 22:00:00,833.3015083056479
2019-08-15 23:00:00,835.4363521594685
2019-08-16 00:00:00,836.3797009966777
2019-08-16 01:00:00,836.7921528239202
2019-08-16 02:00:00,837.482
2019-08-16 03:00:00,837.8319019933555
2019-08-16 04:00:00,838.4767275747508
2019-08-16 05:00:00,839.4175797579758
2019-08-16 06:00:00,840.0341971207088
2019-08-16 07:00:00,837.8007419712071
2019-08-16 08:00:00,834.4298796498906
2019-08-16 09:00:00,831.9392358803987
2019-08-16 10:00:00,821.5632823920266
2019-08-16 11:00:00,815.9802059800664
2019-08-16 12:00:00,812.5133687707641
2019-08-16 13:00:00,812.0382790697674
2019-08-16 14:00:00,812.5952159468438
2019-08-16 15:00:00,810.5777740863788
2019-08-16 16:00:00,814.9438803986711
2019-08-16 17:00:00,815.4576877076412
2019-08-16 18:00:00,820.1486644518272
2019-08-16 19:00:00,830.603607973422
2019-08-16 20:00:00,833.9424784053156
2019-08-16 21:00:00,835.5787508305648
2019-08-16 22:00:00,836.6814352159469
2019-08-16 23:00:00,837.3674522821577
2019-08-17 00:00:00,837.5324086378738
2019-08-17 01:00:00,837.4780897009966
2019-08-17 02:00:00,837.2368536853685
2019-08-17 03:00:00,837.2394905869324
2019-08-17 04:00:00,837.5109856035438
2019-08-17 05:00:00,836.1565448504983
2019-08-17 06:00:00,838.5677187153931
2019-08-17 07:00:00,838.1730786267996
2019-08-17 08:00:00,835.6055176211454
2019-08-17 09:00:00,827.050415282392
2019-08-17 10:00:00,817.6359667774086
2019-08-17 11:00:00,810.4065891472868
2019-08-17 12:00:00,810.5585049833887
2019-08-17 13:00:00,806.6771960132891
2019-08-17 14:00:00,813.6715199335548
2019-08-17 15:00:00,810.4001617250674
2019-08-17 16:00:00,802.5855458221024
2019-08-17 17:00:00,806.344063342318
2019-08-17 18:00:00,819.9820013477089
2019-08-17 19:00:00,824.2906266846361
2019-08-17 20:00:00,827.7447506738545
2019-08-17 21:00:00,829.4536253369272
2019-08-17 22:00:00,829.8880795148248
2019-08-17 23:00:00,830.4118867924528
2019-08-18 00:00:00,830.5193396226415
2019-08-18 01:00:00,832.3936388140162
2019-08-18 02:00:00,832.9355536770921
2019-08-18 03:00:00,832.9809638554217
2019-08-18 04:00:00,833.9581173864894
2019-08-18 05:00:00,833.1409413067553
2019-08-18 06:00:00,833.2833665559247
2019-08-18 07:00:00,834.1805315614617
2019-08-18 08:00:00,829.2317841409691
2019-08-18 09:00:00,826.3595348837209
2019-08-18 10:00:00,818.3339867109635
2019-08-18 11:00:00,813.8813355481727
2019-08-18 12:00:00,812.2496212624585
2019-08-18 13:00:00,815.9051096345515
2019-08-18 14:00:00,811.7785315614618
2019-08-18 15:00:00,811.4282392026578
2019-08-18 16:00:00,820.9011362126246
2019-08-18 17:00:00,828.2231157024794
2019-08-18 18:00:00,830.5112541254125
2019-08-18 19:00:00,830.5722899505766
2019-08-18 20:00:00,830.7629235880398
2019-08-18 21:00:00,831.2521594684385
2019-08-18 22:00:00,832.0220431893688
2019-08-18 23:00:00,832.2297394136808
2019-08-19 00:00:00,832.0626910299003
2019-08-19 01:00:00,833.5356478405315
2019-08-19 02:00:00,833.6702657807309
2019-08-19 03:00:00,833.395415282392
2019-08-19 04:00:00,833.6945514950166
2019-08-19 05:00:00,833.9526578073089
2019-08-19 06:00:00,835.1029568106312
2019-08-19 07:00:00,835.5501328903655
2019-08-19 08:00:00,830.5485993485343
2019-08-19 09:00:00,828.0024013157895
2019-08-19 10:00:00,818.2619435215947
2019-08-19 11:00:00,818.156146179402
2019-08-19 12:00:00,810.2896926910299
2019-08-19 13:00:00,810.3254263565891
2019-08-19 14:00:00,814.2146511627907
2019-08-19 15:00:00,814.3934956637759
2019-08-19 16:00:00,805.4962774725275
2019-08-19 17:00:00,815.8956387362638
2019-08-19 18:00:00,823.5368681318681
2019-08-19 19:00:00,830.7560508241759
2019-08-19 20:00:00,833.8936277056278
2019-08-19 21:00:00,835.4424935064935
2019-08-19 22:00:00,836.0062171052632
2019-08-19 23:00:00,836.0540522875817
2019-08-20 00:00:00,835.4299335548172
2019-08-20 01:00:00,835.4221262458472
2019-08-20 02:00:00,835.1068106312292
2019-08-20 03:00:00,835.3622591362126
2019-08-20 04:00:00,835.5553156146179
2019-08-20 05:00:00,835.4677076411961
2019-08-20 06:00:00,837.2520598006645
2019-08-20 07:00:00,838.8590365448505
2019-08-20 08:00:00,835.0170588235294
2019-08-20 09:00:00,824.6678405315614
2019-08-20 10:00:00,818.5837126245847
2019-08-20 11:00:00,811.265315614618
2019-08-20 12:00:00,806.4301495016612
2019-08-20 13:00:00,809.158380398671
2019-08-20 14:00:00,807.398073089701
2019-08-20 15:00:00,803.5472009966777
2019-08-20 16:00:00,806.9404186046512
2019-08-20 17:00:00,815.2073222591362
2019-08-20 18:00:00,821.6851295681063
2019-08-20 19:00:00,829.072438538206
2019-08-20 20:00:00,831.7619800664452
2019-08-20 21:00:00,832.5831495016612
2019-08-20 22:00:00,831.180438538206
2019-08-20 23:00:00,831.0549235880399
2019-08-21 00:00:00,832.750950166113
2019-08-21 01:00:00,835.4055016611296
2019-08-21 02:00:00,835.7735149501661
2019-08-21 03:00:00,836.1768106312293
2019-08-21 04:00:00,837.2201156069364
2019-08-21 05:00:00,838.1894299674267
2019-08-21 06:00:00,839.6062790697674
2019-08-21 07:00:00,839.4222259136212
2019-08-21 08:00:00,835.6958957654723
2019-08-21 09:00:00,827.763648208469
2019-08-21 10:00:00,820.4628073089701
2019-08-21 11:00:00,817.4715894039736
2019-08-21 12:00:00,812.1543875685558
2019-08-21 13:00:00,811.1330660377358
2019-08-21 14:00:00,806.0088561320755
2019-08-21 15:00:00,812.0362617924528
2019-08-21 16:00:00,803.1170283018868
2019-08-21 17:00:00,816.7584433962264
2019-08-21 18:00:00,821.6269746376812
2019-08-21 19:00:00,828.2231
2019-08-21 20:00:00,831.6315894868586
2019-08-21 21:00:00,832.9719399249061
2019-08-21 22:00:00,834.9378090909091
2019-08-21 23:00:00,834.593509090909
2019-08-22 00:00:00,835.5171363636364
2019-08-22 01:00:00,835.9851090909091
2019-08-22 02:00:00,836.1420272727273
2019-08-22 03:00:00,836.5251925465839
2019-08-22 04:00:00,837.108092369478
2019-08-22 05:00:00,837.5769076305221
2019-08-22 06:00:00,838.0627108433735
2019-08-22 07:00:00,839.2087751004016
2019-08-22 08:00:00,834.3926744186047
2019-08-22 09:00:00,827.0332429245283
2019-08-22 10:00:00,817.3896692776327
2019-08-22 11:00:00,810.9244908616188
2019-08-22 12:00:00,806.208363794604
2019-08-22 13:00:00,819.0766827586207
2019-08-22 14:00:00,816.1924344827586
2019-08-22 15:00:00,816.1308896551724
2019-08-22 16:00:00,818.9874896551725
2019-08-22 17:00:00,821.4731517241379
2019-08-22 18:00:00,821.9238551724138
2019-08-22 19:00:00,824.9005586206897
2019-08-22 20:00:00,826.0583103448275
2019-08-22 21:00:00,826.6824758620689
2019-08-22 22:00:00,827.6723931034483
2019-08-22 23:00:00,828.3619655172414
2019-08-23 00:00:00,827.4385552654483
2019-08-23 01:00:00,824.9904952830188
2019-08-23 02:00:00,825.0234787735849
2019-08-23 03:00:00,825.1408490566038
2019-08-23 04:00:00,825.5612382075471
2019-08-23 05:00:00,805.5835922330098
2019-08-23 06:00:00,804.6660465116279
2019-08-23 07:00:00,805.2363455149501
2019-08-23 08:00:00,813.9031893687708
2019-08-23 09:00:00,829.9102973568282
2019-08-23 10:00:00,832.5125249169436
2019-08-23 11:00:00,857.9134219269102
2019-08-23 12:00:00,846.7636877076412
2019-08-23 13:00:00,852.3132225913621
2019-08-23 14:00:00,847.4803654485049
2019-08-23 15:00:00,837.2635548172758
2019-08-23 17:00:00,825.3407392026578
2019-08-23 18:00:00,825.0245099667774
2019-08-23 19:00:00,825.8239036544851
2019-08-23 20:00:00,826.9667358803987
2019-08-23 21:00:00,827.7535215946843
2019-08-23 22:00:00,828.5629900332226
2019-08-23 23:00:00,828.9900664451827
2019-08-24 00:00:00,828.8794435215947
2019-08-24 01:00:00,828.9508970099668
2019-08-24 02:00:00,828.6890199335548
2019-08-24 03:00:00,829.1154568106313
2019-08-24 04:00:00,826.5172646733112
2019-08-24 05:00:00,826.8766666666667
2019-08-24 06:00:00,821.8725328947369
2019-08-24 07:00:00,804.4454966887417
2019-08-24 08:00:00,812.3114617940199
2019-08-24 09:00:00,828.7316079295155
2019-08-24 10:00:00,828.0595570321152
2019-08-24 11:00:00,822.8940398671097
2019-08-24 12:00:00,820.9001395348837
2019-08-24 13:00:00,818.3251893687708
2019-08-24 14:00:00,816.9196544850498
2019-08-24 15:00:00,817.2260863787376
2019-08-24 16:00:00,821.7088837209302
2019-08-24 17:00:00,822.8289036544851
2019-08-24 18:00:00,822.9740066445182
2019-08-24 19:00:00,825.4116943521594
2019-08-24 20:00:00,827.2900398671096
2019-08-24 21:00:00,827.9315415282392
2019-08-24 22:00:00,829.09053820598
2019-08-24 23:00:00,829.5357408637874
2019-08-25 00:00:00,829.8479003322259
2019-08-25 01:00:00,829.8358139534884
2019-08-25 02:00:00,825.3241144114412
2019-08-25 03:00:00,819.5563382594418
2019-08-25 04:00:00,819.4331893687707
2019-08-25 05:00:00,819.6673089700996
2019-08-25 06:00:00,820.5636212624585
2019-08-25 07:00:00,820.7373754152824
2019-08-25 08:00:00,822.7021452145215
2019-08-25 09:00:00,828.0643936877076
2019-08-25 10:00:00,823.8896411960133
2019-08-25 11:00:00,822.4749435215947
2019-08-25 12:00:00,820.4744186046512
2019-08-25 13:00:00,819.0935747508306
2019-08-25 14:00:00,816.1336744186046
2019-08-25 15:00:00,810.6053222591362
2019-08-25 16:00:00,811.1396146179402
2019-08-25 17:00:00,816.6120797342193
2019-08-25 18:00:00,817.487681063123
2019-08-25 19:00:00,823.709607973422
2019-08-25 20:00:00,825.4715083056478
2019-08-25 21:00:00,826.6279202657807
2019-08-25 22:00:00,827.6364916943521
2019-08-25 23:00:00,827.9919534883721
2019-08-26 00:00:00,828.3128837209302
2019-08-26 01:00:00,828.3347043189369
2019-08-26 02:00:00,828.4069302325581
2019-08-26 03:00:00,826.8375664451827
2019-08-26 04:00:00,827.2122259136213
2019-08-26 05:00:00,824.6439756367663
2019-08-26 06:00:00,825.2085714285714
2019-08-26 07:00:00,818.7610631229236
2019-08-26 08:00:00,820.6302823920266
2019-08-26 09:00:00,827.3419047619047
2019-08-26 10:00:00,825.1859579180509
2019-08-26 11:00:00,813.5769102990033
2019-08-26 12:00:00,819.6321677740864
2019-08-26 13:00:00,817.2466611295681
2019-08-26 14:00:00,815.2737209302326
2019-08-26 15:00:00,811.8486710963455
2019-08-26 16:00:00,809.9823837209302
2019-08-26 17:00:00,817.4353073089701
2019-08-26 18:00:00,818.0007890365448
2019-08-26 19:00:00,820.838122923588
2019-08-26 20:00:00,822.7012375415283
2019-08-26 21:00:00,823.8850083056478
2019-08-26 22:00:00,824.8116943521595
2019-08-26 23:00:00,825.5349418604651
2019-08-27 00:00:00,825.8391528239202
2019-08-27 01:00:00,825.9850249169435
2019-08-27 02:00:00,825.5315663716814
2019-08-27 03:00:00,826.3858471760798
2019-08-27 04:00:00,827.0060382059801
2019-08-27 05:00:00,824.1844884488448
2019-08-27 06:00:00,824.6522812846068
2019-08-27 07:00:00,825.1060465116279
2019-08-27 08:00:00,825.1830786267996
2019-08-27 09:00:00,826.3954651162791
2019-08-27 10:00:00,821.3828488372093
2019-08-27 11:00:00,819.4056893687707
2019-08-27 12:00:00,818.5355897009966
2019-08-27 13:00:00,815.8166362126245
2019-08-27 14:00:00,813.7999916943521
2019-08-27 15:00:00,811.9469684385382
2019-08-27 16:00:00,808.964061461794
2019-08-27 17:00:00,816.4958970099668
2019-08-27 18:00:00,821.0532142857143
2019-08-27 19:00:00,831.4976411960133
2019-08-27 20:00:00,832.4506644518273
2019-08-27 21:00:00,834.0429900332226
2019-08-27 22:00:00,832.9905315614618
2019-08-27 23:00:00,833.3444186046512
2019-08-28 00:00:00,835.377342192691
2019-08-28 01:00:00,836.3740199335548
2019-08-28 02:00:00,836.9458803986711
2019-08-28 03:00:00,834.8033222591362
2019-08-28 04:00:00,837.0018272425249
2019-08-28 05:00:00,838.6248172757475
2019-08-28 06:00:00,839.2651827242524
2019-08-28 07:00:00,839.3939867109634
2019-08-28 08:00:00,835.6149169435216
2019-08-28 09:00:00,826.7593023255814
2019-08-28 10:00:00,818.1021594684386
2019-08-28 11:00:00,817.6119933554817
2019-08-28 12:00:00,820.4650564784054
2019-08-28 13:00:00,822.0183056478405
2019-08-28 14:00:00,819.2449833887043
2019-08-28 15:00:00,802.5373200442967
2019-08-28 16:00:00,815.2024003322259
2019-08-28 17:00:00,818.4481893687707
2019-08-28 18:00:00,813.1216777408638
2019-08-28 19:00:00,820.8799169435216
2019-08-28 20:00:00,822.5740448504984
2019-08-28 21:00:00,823.987084717608
2019-08-28 22:00:00,824.9851827242525
2019-08-28 23:00:00,825.7398089700997
2019-08-29 00:00:00,825.4652906976744
2019-08-29 01:00:00,822.6621405049397
2019-08-29 02:00:00,822.306057585825
2019-08-29 03:00:00,822.3504429678849
2019-08-29 04:00:00,822.3429789590255
2019-08-29 05:00:00,817.3178571428572
2019-08-29 06:00:00,817.372707641196
2019-08-29 07:00:00,817.7221096345515
2019-08-29 08:00:00,821.9020265780731
2019-08-29 09:00:00,822.3604983388705
2019-08-29 10:00:00,819.4064867109635
2019-08-29 11:00:00,823.4255260243632
2019-08-29 12:00:00,820.2279568106312
2019-08-29 13:00:00,817.7610099667775
2019-08-29 14:00:00,819.4026411960133
2019-08-29 15:00:00,816.9546096345515
2019-08-29 16:00:00,823.9886378737541
2019-08-29 17:00:00,824.0754900332225
2019-08-29 18:00:00,824.6841029900332
2019-08-29 19:00:00,826.0000863787376
2019-08-29 20:00:00,826.9350099667774
2019-08-29 21:00:00,822.7025802879291
2019-08-29 22:00:00,823.6919712070875
2019-08-29 23:00:00,817.9035303776683
2019-08-30 00:00:00,817.485880398671
2019-08-30 01:00:00,817.1294019933555
2019-08-30 02:00:00,816.5078737541528
2019-08-30 03:00:00,816.6120431893688
2019-08-30 04:00:00,816.5332059800664
2019-08-30 05:00:00,816.8934385382059
2019-08-30 06:00:00,816.716096345515
2019-08-30 07:00:00,817.1798338870432
2019-08-30 08:00:00,819.6997508305648
2019-08-30 09:00:00,822.3303156146179
2019-08-30 10:00:00,826.3023448275862
2019-08-30 11:00:00,826.0480355920603
2019-08-30 12:00:00,813.0781024447032
2019-08-30 13:00:00,812.6754714784634
2019-08-30 14:00:00,805.0449501661129
2019-08-30 15:00:00,802.7249252491695
2019-08-30 16:00:00,805.5098504983389
2019-08-30 17:00:00,806.8438953488372
2019-08-30 18:00:00,820.1566029900332
2019-08-30 19:00:00,826.6029069767442
